in_store_number,in_store_name,in_address,n_address,n_roadaddress,n_latitude,n_longitude,n_store_type,n_navermap_link,n_telephone,,,,,,,,
111261186,커피타는너구리,경기도 성남시 수정구 수정로 142,경기도 성남시 수정구 수진동 1-3,경기도 성남시 수정구 수정로 142 영진빌딩,37.4418871,127.1358668,"카페,디저트>애견카페",,031-756-3323,,,,,,,,
111261954,건강온누리약국,경기도 성남시 분당구 백현로101번길 16,,,37.3770113,127.112731,*** 약국,,,,,,,,,,
111262846,임가이프리미엄헤어살롬,경기도 성남시 분당구 분당내곡로 117,,,37.3942559,127.1120326,"*** 이용,미용",,,,,,,,,,
111265021,엔,경기도 성남시 분당구 정자일로 220,경기도 성남시 분당구 정자동 14-1,경기도 성남시 분당구 정자일로 220,37.3696436,127.1065059,일식>일식당,,031-715-1520,,,,,,,,
111265393,부츠 위례창곡점,"경기 성남시 수정구 위례광장로 300 ,",경기도 성남시 수정구 창곡동 509 제1동 131~133호,경기도 성남시 수정구 위례광장로 300 제1동 131~133호,37.4734728,127.1427374,종합도소매>드럭스토어,,031-759-5061,,,,,,,,
111265617,미소한우곱창,경기도 성남시 분당구 장미로108번길 11,경기도 성남시 분당구 야탑동  383-3,경기도 성남시 분당구 장미로108번길 11,37.4123416,127.133005,"한식>곱창,막창,양",,031-626-5100,,,,,,,,
111265658,문열면유통,경기도 성남시 수정구 대왕판교로 968,,,0,0,,,,,,,,,,,
111267274,서현수학,경기도 성남시 분당구 중앙공원로 17,,,0,0,교습학원>수학학원,,,,,,,,,,
111268215,큰손 왕솥뚜껑 삼겹살,경기도 성남시 중원구 박석로93번길 2,,,37.4410247,127.1642852,*** 한식,,,,,,,,,,
111269205,주식회사  에스앤하이쿨,경기도 성남시 분당구 석운로 42,,,37.3687099,127.050853,"*** 가전,가전용품",,,,,,,,,,
111269338,코앤코 김규식 이비인후과의원,경기도 성남시 분당구 백현로101번길 16,경기도 성남시 분당구 수내동 19-4 2층 216호  대덕프라자,경기도 성남시 분당구 백현로101번길 16 2층 216호 대덕프라자,37.3770109,127.1127021,"병원,의원>이비인후과",,031-714-0707,,,,,,,,
111269403,어썸떡볶이,경기도 성남시 수정구 위례광장로 12,경기도 성남시 수정구 창곡동  563 6B-103호,경기도 성남시 수정구 위례광장로 12 6B-103호,37.4662133,127.1422481,분식>떡볶이,,031-723-9966,,,,,,,,
111271920,송이랑,경기도 성남시 중원구 둔촌대로 357,경기도 성남시 중원구 하대원동  225-4,경기도 성남시 중원구 둔촌대로 357 1층,37.4321578,127.156983,"쇼핑,유통>퀼트",https://song2rang.modoo.at,031-626-8070,,,,,,,,
111272647,마이발레,경기도 성남시 분당구 서현로180번길 13,경기도 성남시 분당구 서현동 254-5,경기도 성남시 분당구 서현로180번길 13 5층 501호,37.3879102,127.1228611,"스포츠,레크레이션학원>무용,발레",http://cafe.naver.com/myballetstudio,,,,,,,,,
111273405,청담설렁탕,경기도 성남시 중원구 광명로 44-1,경기도 성남시 중원구 성남동 3290,경기도 성남시 중원구 광명로 44-1,37.4336357,127.1341474,"한식>곰탕,설렁탕",,031-755-0115,,,,,,,,
111274411,생활맥주 분당정자 SK,경기도 성남시 분당구 성남대로331번길 13,경기도 성남시 분당구 정자동 159-1 백궁프라자1 107호,경기도 성남시 분당구 성남대로331번길 13,37.3654233,127.1062989,"술집>맥주,호프",,031-711-5709,,,,,,,,
111274460,오가닉타이,경기도 성남시 수정구 위례광장로 27,경기도 성남시 수정구 창곡동 547-2 으뜸프라자 505호,경기도 성남시 수정구 위례광장로 27 으뜸프라자 505호,37.4670549,127.1400705,"미용>마사지,지압",,031-754-8005,,,,,,,,
111275442,제제(JeJe),경기도 성남시 중원구 산성대로 지하204-5,,,0,0,*** 남.여기성복,,,,,,,,,,
111275897,주식회사 평범,경기도 성남시 수정구 위례순환로4길 16,,,37.46904,127.1491528,*** 일반대중음식,,,,,,,,,,
111276457,주식회사 진격,경기도 성남시 분당구 백현로 97,,,37.376844,127.1114003,*** 일반전문학원,,,,,,,,,,
111276499,디자인세상,경기도 성남시 분당구 성남대로2번길 6,경기도 성남시 분당구 구미동 192 우리은행건물 340호,경기도 성남시 분당구 성남대로2번길 6 LG트윈하우스,37.3353587,127.1097748,제조업>인쇄업,,031-711-1816,,,,,,,,
111276978,에스엔전자,경기도 성남시 수정구 위례순환로 220,,,0,0,,,,,,,,,,,
111276994,막창시리즈,경기도 성남시 수정구 시민로175번길 29,,,37.4426674,127.1396649,*** 한식,,,,,,,,,,
111277661,명동칼국수 샤브샤브 판교테크노밸리점,경기도 성남시 분당구 판교역로 231,,,37.4012685,127.1086539,*** 한식,,,,,,,,,,
111278594,산운태권도장,경기도 성남시 분당구 판교원로82번길 30,경기도 성남시 분당구 운중동 918,경기도 성남시 분당구 판교원로82번길 30,37.3863413,127.072614,"무예,격투기",,,,,,,,,,
111279774,갈비회관,경기도 성남시 중원구 금상로 24,경기도 성남시 중원구 상대원동 2978-9,경기도 성남시 중원구 금상로 24,37.4379313,127.1601118,"한식>육류,고기요리",,031-747-3310,,,,,,,,
111279881,제이케이(JK)컴퍼니,경기도 성남시 중원구 둔촌대로52번길 3-8,경기도 성남시 중원구 성남동  4891 1층,경기도 성남시 중원구 둔촌대로52번길 3-8 1층,37.4288661,127.1252284,"스포츠,오락>스포츠시설",,031-753-3344,,,,,,,,
111280053,더냄비,경기도 성남시 중원구 광명로 89,경기도 성남시 중원구 성남동 1404,경기도 성남시 중원구 광명로 89 1층 153호 센트럴 푸르지오 시티,37.4353428,127.1385097,"음식점>치킨,닭강정",https://blog.naver.com/dkpc12,,,,,,,,,
111280269,참존기프트,경기도 성남시 분당구 매화로 51,,,37.4121341,127.1336187,*** 생활잡화,,,,,,,,,,
111281671,공차 수내역점,경기도 성남시 분당구 백현로101번길 17,경기도 성남시 분당구 수내동 20-2 1층 116호,경기도 성남시 분당구 백현로101번길 17 1층 116호,37.3776178,127.1126626,"카페,디저트>차",http://www.gong-cha.co.kr/m/brand/,031-713-8618,,,,,,,,
111282562,트라이엄프,경기도 성남시 분당구 미금일로154번길 20,,,0,0,,,,,,,,,,,
111282778,한지카페공방,경기도 성남시 중원구 둔촌대로64번길 4-8,,,37.4290579,127.1257105,*** 일반대중음식,,,,,,,,,,
111283131,바이씨엔,경기도 성남시 분당구 중앙공원로40번길 4,,,37.3803362,127.1294157,*** 남.여기성복,,,,,,,,,,
111283578,법무사 김영환,경기도 성남시 수정구 산성대로 441,경기도 성남시 수정구 단대동 95-7 2층,경기도 성남시 수정구 산성대로 441 2층,37.451421,127.1593444,"전문,기술서비스>법무사사무소",,031-747-5090,,,,,,,,
111284733,똥강아지,경기도 성남시 중원구 박석로 70,경기도 성남시 중원구 상대원동 926-1,경기도 성남시 중원구 박석로 70,37.4390855,127.1657535,반려동물>반려동물미용,,,,,,,,,,
111284840,룩,경기도 성남시 중원구 산성대로 지하204-5,,,0,0,,,,,,,,,,,
111285201,분당헬로우컴퓨터,경기도 성남시 분당구 야탑로 145,,,37.4098239,127.1349899,"*** 정보통신기기,컴퓨터",,,,,,,,,,
111285300,수니샵,경기도 성남시 중원구 자혜로 77-1,경기도 성남시 중원구 은행동  2398-2,경기도 성남시 중원구 자혜로 77-1 101호 상가,37.4514477,127.1680474,"쇼핑,유통>패션",http://instagram.com/soony_27/,,,,,,,,,
111286175,바보탱이,경기도 성남시 중원구 광명로 13,,,37.4333253,127.1306303,*** 일반대중음식,,,,,,,,,,
111286605,제이디모터스,경기도 성남시 분당구 동판교로52번길 25-13,,,37.3853539,127.1137734,"*** 정비,세차장,자동차SVC",,,,,,,,,,
111286746,킹 스크린 골프존,경기도 성남시 중원구 광명로 78,,,37.4343423,127.1377811,*** 실내골프장,,,,,,,,,,
111287660,단대오거리한의원,경기도 성남시 중원구 산성대로372번길 3,경기도 성남시 중원구 금광동 4363,경기도 성남시 중원구 산성대로372번길 3,37.4452475,127.157525,"병원,의원>한의원",,031-734-5936,,,,,,,,
111289336,농촌사랑,경기도 성남시 중원구 둔촌대로281번길 3,,,,0,,,,,,,,,,,
111289542,주식회사 바른팜,경기도 성남시 중원구 금상로 61,,,37.4407802,127.162586,*** 제약회사,,,,,,,,,,
111290003,헤베니케,경기도 성남시 분당구 판교로 432,,,37.4051324,127.1217376,"*** 이용,미용",,,,,,,,,,
111290029,배가부른족발,경기도 성남시 분당구 판교로 436,,,37.4051602,127.1221969,*** 한식,,,,,,,,,,
111290516,예쁜며느님밥상,경기도 성남시 수정구 수정로 316,경기도 성남시 수정구 신흥동 173,경기도 성남시 수정구 수정로 316 예쁜며느님밥상,37.4514927,127.1493128,음식점>한식,,031-735-3317,,,,,,,,
111291092,모든철거,경기도 성남시 수정구 논골로53번길 22-1,,,37.4583107,127.1560817,"*** 건설,건축  자재",,,,,,,,,,
111291365,미본 피부,경기도 성남시 분당구 양현로94번길 7,,,37.3918601,127.1254129,*** 화장품,,,,,,,,,,
111292033,스타우드 휘트니스 클럽,경기도 성남시 중원구 둔촌대로 400,경기도 성남시 중원구 상대원동 5439-1,경기도 성남시 중원구 둔촌대로 400 STARWOOD아파트형공장,37.43283,127.1618271,스포츠시설>헬스장,http://blog.naver.com/starwood0401,031-737-0400,,,,,,,,
111292637,스타우드 골프연습장,경기도 성남시 중원구 둔촌대로 400,,,37.432883,127.1613205,*** 스포츠센타/레포츠클럽,,,,,,,,,,
111293858,와이덱스보청기,경기도 성남시 수정구 수정로 172,,,37.4428622,127.1391029,"*** 의료기기,건강진단",,,,,,,,,,
111294898,(주)미플,경기도 성남시 분당구 성남대로926번길 12,,,37.4128555,127.1298625,*** 화장품,,,,,,,,,,
111300125,쌍둥이네 할인마트,경기도 성남시 수정구 성남대로1249번길 4-1,,,37.4413626,127.1267157,*** 할인점/슈퍼마켓,,,,,,,,,,
111300240,더만,경기도 성남시 분당구 매화로37번길 13-9,,,37.4112093,127.1320261,*** 일반대중음식,,,,,,,,,,
111300273,이음협동조합,경기도 성남시 분당구 돌마로 46,,,37.3496992,127.1069916,*** 악세사리,,,,,,,,,,
111300281,성남시근로자종합복지관 강사협의회,경기도 성남시 중원구 순환로 166,,,37.4384056,127.1791034,*** 일반대중음식,,,,,,,,,,
111301628,손세차뱅크,경기도 성남시 분당구 새마을로 255,,,37.3896583,127.155605,"*** 정비,세차장,자동차SVC",,,,,,,,,,
111301974,용호빌딩(월드마트),경기도 성남시 중원구 광명로323번길 5,,,37.4456233,127.161511,*** 할인점/슈퍼마켓,,,,,,,,,,
111302006,오세용어학원,경기도 성남시 수정구 위례광장로 310,경기도 성남시 수정구 창곡동  509-2,경기도 성남시 수정구 위례광장로 310,37.4722575,127.1426642,어학원>영어학원,https://oenglish.modoo.at,031-752-2015,,,,,,,,
111302576,메이크잇나우,경기도 성남시 분당구 대왕판교로645번길 12,,,37.4003237,127.1049626,*** 목재가구,,,,,,,,,,
111303046,당근중고전자마켓,경기도 성남시 수정구 남문로 72,,,37.4461243,127.1347621,*** 중고품판매점,,,,,,,,,,
111304309,제일석유상사,경기도 성남시 수정구 탄리로132번길 8,,,37.4475134,127.1343514,*** 식품잡화,,,,,,,,,,
111304358,사랑포차,경기도 성남시 중원구 광명로 259-7,,,0,0,,,,,,,,,,,
111305173,태비태권도장,경기도 성남시 분당구 판교로 393,,,37.4071042,127.1179152,*** 일반전문학원,,,,,,,,,,
111305892,이동출장빵꾸,경기도 성남시 수정구 수정로35번길 8,,,37.4401966,127.1244505,"*** 정비,세차장,자동차SVC",,,,,,,,,,
111307732,느린마을양조장앤푸드(분당야탑점),경기도 성남시 분당구 야탑로105번길 18,,,37.4114515,127.1307023,*** 일반대중음식,,,,,,,,,,
111307971,메취랑,경기도 성남시 분당구 성남대로 170,경기도 성남시 분당구 금곡동 159,경기도 성남시 분당구 성남대로 170,37.3511643,127.1095019,한식>감자탕,,031-711-9598,,,,,,,,
111308292,단대푸르넷영어교습소,경기도 성남시 수정구 논골로 33,,,37.4569011,127.1593172,*** 일반전문학원,,,,,,,,,,
111308508,준.Pilates.PT,경기도 성남시 분당구 발이봉북로 3,경기도 성남시 분당구 수내동 87-3,경기도 성남시 분당구 발이봉북로 3,37.3669579,127.1278361,스포츠시설>필라테스,https://blog.naver.com/rona0927,031-716-0723,,,,,,,,
111308573,이화뮤직교습소,경기도 성남시 분당구 산운로 98,경기도 성남시 분당구 운중동 956,경기도 성남시 분당구 산운로 98,37.3924608,127.0720218,음악학원,,,,,,,,,,
111309142,나나야,경기도 성남시 중원구 사기막골로 124,경기도 성남시 중원구 상대원동 190-1,경기도 성남시 중원구 사기막골로 124 SKn테크노파크 테크센터동 지2층 B201-1호,37.4400293,127.1777165,일식>카레,,031-776-2684,,,,,,,,
111310082,루니스 뷰티샵,경기도 성남시 분당구 장미로 101,,,37.4159643,127.1293885,*** 애완동물,,,,,,,,,,
111310223,가나스카이,경기도 성남시 수정구 수정남로22번길 9,,,37.4389714,127.1307312,*** 화물  운송업,,,,,,,,,,
111310660,1986컴퍼니,경기도 성남시 수정구 위례서일로1길 8-20,,,37.4666367,127.1383815,"*** 공연장,극장",,,,,,,,,,
111310959,분당연세심리언어상담센터,경기도 성남시 분당구 돌마로 68,경기도 성남시 분당구 구미동 23-1,경기도 성남시 분당구 돌마로 68 분당프라자,37.3496442,127.1095306,"건강,의료>언어치료",http://www.bdyonsei.com/,031-719-7725,,,,,,,,
111312898,샵이공칠,경기도 성남시 분당구 판교역로192번길 22,,,37.3980298,127.1120303,*** 일반대중음식,,,,,,,,,,
111313425,은행동주막,경기도 성남시 중원구 산성대로524번길 8,,,0,0,,,,,,,,,,,
111314126,티원,경기도 성남시 분당구 정자일로 158,,,0,0,,,,,,,,,,,
111314738,리봉마켓,경기도 성남시 분당구 판교역로14번길 20,,,37.3854803,127.11147,*** 아동복,,,,,,,,,,
111314894,벗얼라이브,경기도 성남시 분당구 판교역로 235,경기도 성남시 분당구 삼평동 681,경기도 성남시 분당구 판교역로 235 1층 107호,37.4020733,127.108675,"음식점>카페,디저트",,031-696-7899,,,,,,,,
111316121,제이앤에스(JNS),경기도 성남시 중원구 여수울로15번길 22-6,,,0,0,,,,,,,,,,,
111317467,성남아이폰수리센터 액정수리 도매폰,경기도 성남시 중원구 산성대로582번길 13,경기도 성남시 중원구 은행동  651-4,경기도 성남시 중원구 산성대로582번길 13,37.4608382,127.1691413,"수리,AS>휴대폰수리",,,,,,,,,,
111317699,수채화,경기도 성남시 분당구 돌마로366번길 42,,,0,0,,,,,,,,,,,
111318275,맑은 피부,경기도 성남시 중원구 희망로 331,경기도 성남시 중원구 상대원동 4756,경기도 성남시 중원구 희망로 331 1층,37.4353867,127.157952,"미용>피부,체형관리",,031-745-6754,,,,,,,,
111318572,(주)아이지,경기도 성남시 중원구 사기막골로 124,"경기도 성남시 중원구 상대원1동 190-1 SKN 테크노파크 테크센터 1503, 1504, 1505호","경기도 성남시 중원구 사기막골로 124 SKN 테크노파크 테크센터 1503, 1504, 1505호",37.4400293,127.1777165,"제조업>전자,전기",http://www.ieg.kr/,1644-3263,,,,,,,,
111319083,친절아주특별한음악학원,경기도 성남시 분당구 장안로25번길 6-12,,,37.3703866,127.1431907,*** 일반전문학원,,,,,,,,,,
111319620,헤어룸라와,경기도 성남시 분당구 운중로225번길 52-5,경기도 성남시 분당구 판교동 607-4,경기도 성남시 분당구 운중로225번길 52-5 1층 헤어룸라와,37.390555,127.0924877,"생활,편의>미용실",https://coibabara.modoo.at/,,,,,,,,,
